	document	label
64	[[문단]] 학교에 출업하면 직업을 선택한 것을 사람마다 직면해야한다. 사람에 다라 선택하는 직업이 다라서 직업을 선택하는 조건은 다를 수 있다. [[문단]] 직업을 선택할 때 중요하게 생각하는 조건이 무엇인가? 첫째, 월금이다. 둘째, 회사의 분위기이다. 셋째, 휴가이다. 그 중에서 가장 중요하다고 생각하는 조건은 월금이라고 생각한다. 월금은 가장 중요한 조건인 원인이 다음과 같다. [[문단]] 먼저 학교에서 출업할 때 부모님이 돈을 지월하지 않을 것이다. 사회에 살아가려고 하면 돈이 필요하다. 돈이 부족하면 생활이 힘들 것 같다. 다음으로, 사회에서 취직하며 학원에 다녀야 한다고 생각한다. 사회에 진출하면 풍부한 지식을 갖야 한다. 그리고 사회의 발전에 따라서 세계의 전단 기술에 변화가 빠르니까 계속 배워야 한다. 그래서 학원에 디니는 돈이 필요한다. 셋째, 돈을 많이 벌어면 부모남께 드릴 수도 있다. 어린 때는 부모님들은 피담을 흘릴 만큼 우리에게 챙기셨다. 이제 우리는 돈을 벌 수도 있고 부모님께 잘해 드려야 한다. 그래서 돈이 필요한다. 마지막으로 현재 사회에는 결혼하면 많은 돈이 필요한다. 집을 사고 결혼식을 치리고 돈이 당연히 필요하다. 그러모로 곳곳에 돈이 필요하고 직업을 선택할 때 돈을 가장 중시하는 조건이다. [[문단]] 직업을 선택할 때 사람의 생각이 달라 중시하는 조건이 다른다. 막막하게 선택하지 말고 자기의 필요에 시중하게 선택해야 한다.	1
44	[[문단]] 대부분 사람들은 직업을 선태할 때 중요하게 생각하는 조건은 무언인가? 물론이 취미, 월급, 일하는 시간에 따라 선태하는 것이다. 저는 취미가 직업을 선태할 때 가장 중요한 조건이라고 생각한다. [[문단]] 사실은 이 시대에는 취업은 쉬운 것이 아니다. 왜냐하면 능력이 있는 사람들은 증가할 뿐만 아니라 자기 취미가 맞지 않은 사람들도 많다. 그리고 우리는 직업을 선택할 때 우리 좋아하지 않는 직업을 선택하면 일이 너무 싫다고 생각하지 아닌까? 자기가 좋아하지 않은 일이 하면 흥미가 없는 것 같다. 회사에서 사장님은 좋아하는 직원들은 다 일이 잘 할 수있고 적극적으로 회사를 위해 생각하고 노력하는 사람들이다. 근데 우리가 적극적으로 하지 않으면 우리도 힘들고 사장님들도 우리를 맘에 들지 않다고 생각한다. 맨날 좋아하지 않은 일을 하면 힘이 없는 것 같다. 당연히 월급도 중요하지만 맨날 힘이 없이 일하면 월급도 줄일 수도 있다. 그리고 취미에 맞게 일하는 것은 다들 모든 사람들에게 기쁘게 일 할 수 있는 조건이다고 생각한다. 취미는 제일 좋은 선생님이다. 공부하는 것, 일하는 것, 생활하는 것은 취미가 없으면 힘이 없다. 근데 취미가 있으면 그 걸로 열심히 노력할 수 있고 더 기분이 좋게 생활을 할 수 있다.	1
37	[[문단]] 현재 사회중에서 직업선택이란 무엇 보다 더 중요한다고 생각한다. 우리는 자기의 생활을 위해거나 가족들을 위해거나 직업을 선택하는 것을 여러 조건 중에서 제일 중요하는 것의 하나이다. 하지만 직업을 어떻게 선택해 야 하는지 어떤 직업이 자기에게 더 어우린지 더 중요한다고 생각한다. [[문단]] 직업을 선택할 때 자기의 취미, 능력 그리고 그 직업에 대해 자기가 어떤 역함이 있는 것보다 가장 중요하는 조건이 될 수 있다. 직업을 선택할 때 취미가 없으면 그 직업을 할 때 관심도 높아 질 수 없을 것이다. 이렇게 하면 그 직업을 선택하는 의미도 없어진다. 또한 취미보다 자기의 능력도 중요한다. 우리는 좋아하는 일이 다 자기가 어우린 일이 아니다. 좋아하지만 잘못 하는 경우도 많다. 자기의 생격이나 자기의 일에 대해 해결하는 능력에 따라 직업을 선택하는 것 더 좋은 것 같다. 따라서 자기가 그 직업에서 어떤 역하할 수 있는지 알아 야 한다. 직업에 대해 민지가 더 깊은 생각하면 선택할 때 요리할 것이다. [[문단]] 직업 선택의 조건이 많이 있지만 가장 중요하다고 생각하는 것이 바로 취미이다. 왜냐하면 우리 일생에서 직업은 자주 옮지길 수 없는 일이다. 우리에 대해 앞으로 매일 꼭 해 야 하는 일이 때문에 취미가 있으면 그 직업도 잘 할 수 있고 긴 시간에서 어떻게 해도 심심할 수 없는 일이다. 그래서 직업 선택할 때 취미로 선택하면 도움이 될 수 있다고 생각한다.	2
74	[[문단]] 사람의 세계관과 가치관이 다르기에 따라 직업을 선택할 때 중요시하는 조건도 다르다. 직업을 선택한다면 가장 우선시하는 조건 중 하나가 자신의 적성에 맞는 것이다. 그리고 이 직업의 발전가능성도 중요한 조건이다. 아무리 좋은 직업이라도 발전 공간이 없다거나 사회의 인정을 받을 수 없다거나 하면 많은 현실적인 문제가 생길 것이다. 마지막으로 이 직업의 대우상황도 고려해 보지 않을 수가 없는 조건이다. 대우상황이 적당하지 않다면 경제적인 문제가 나타날 것이기 때문이다. [[문단]] 이 모든 조건을 다 가지고 있는 직업을 선택할 수 있으면 매우 좋겠지만, 그 중에 꼭 가장 중요한 조건을 골라야 한다면 아무래도 자신의 적성에 맞는 것이다. 이 직업은 발전가능성이 낮거나 대우상황이 나쁜 게 다 해결할 수 있는 외부적인 곤란이다. 하지만 자신의 적성에 맞지 않으면 내부로부터 시작하는 문제가 더욱 심각하다. 자신의 직업은 우리의 인생 중에 대부분 시간을 차지하는 것이기 때문에 자신의 적성이 맞지 않으면 경기적인 불안감과 내부적인 허무감에 빠질 수도 있다. [[문단]] 그러므로 우리의 삶 속에서 중요한 지위를 차지하는 직업을 선택할 때 심중하게 고려해야 한다. 따라서 자신의 명확한 조건을 가지고 자신의 적성에 맞는 직업을 선택해야 한다.	3
84	[[문단]] 현대 사회가 빠르게 발전하고 있으며 사람들이 직업을 선택할 때 많은 생각하는 조건을 가치고 있다. 사람마다 직업을 선택의 조건을 생각도 다랄 것 같다. [[문단]] 나가 보기에는 중요하게 생각하는 조건을 개인의 적성이나 취향 가치관을 세 가지는 나눈다. 그 이유는 세 가지이었다. 먼저 막약 취직 하는 직업을 개인의 적성하지 못해면 나중어 점차 단점이 나올 것 같다. 가기 발휘하는 공간이 크지 읺뿐더러 자기의 능력이 북족한 생각을 도 나올 수 있다. 그 때에 직업을 할 수 못하고 우울증, 실면증, 실페감등 점점 나쁜 영향을 나올 것 같다. 그 다음에 직업을 선택할 때 개인 취향도 중용한 조건 있다. 취직 하는 일이 자기의 취향과 맞지 안으면 시간이 흐르면서 관심이도 차차 사라졀 것 같다고 본다. 마치막으로 좋은 가치관 있으면 좋은 직업을 찾아 수 잇다. [[문단]] 그 중에서 가장 중요하다고 생각하는 생각하는 것이 개인의 적성 있다고 생각한다. 개인의 적성 다른 조건 보다 더 중요한 이유는 세가지 있다. 첫번째 개인의 적성 맞으면 직언에 한대 시간이 흐르면서 관심이 주가할 것 같다. 두번째 개인의 적성 어울이면 일을 할 때 기분이 종아져고 문제 만날으때 해결 날 수 있다. 세번째 개인의 적성 맞으면 일이 잘 할 것 같고 자신감을 늘어올 수 있다. 뭐니 뭐니해도 직업 선택 할 때 개인의 적성이나 취향, 가치관이 신경을 써야 한다고 본다.	1
97	[[문단]] 사람마다 가치관이 다르기 때문에 직업을 선택할 때 중요시하는 조건도 다르다. 그러나 직업을 선택할 때 자기의 적성이나 취향을 고려한다. 그리고 이 직업이 향후 발전의 가능성이 있냐고 고려한다. 마지막으로 사회적인 인정을 고려해야 한다. 왜냐하면 이 직업은 사회적의 인정하지 않으면 일을 할 때 힘들 것 같다. [[문단]] 적성은 다른 조건보다 중요하는 이유는 먼저 즐겁게 할 수 있다고 생각하다. 현대 사회에서 많이 직장인들은 스트레스를 받아서 우울증을 걸린 상황이 많다. 반면에 즐겁고 하고 싶은 일을 하면 스트레스를 받으면서도 쉽게 해결할 수 있을 것 같다. 그리고 잘 맞은 직업을 선택하면 효률도 높아질 수 있다. 회사에서 업무가 빨리 완성한 사람은 열심히 할 뿐만 아니라 즐겁게 일을 했기 때문이다. 자신의 좋아하는 일을 할 때 자신감이 항상 가지고 있다고 생각하다. 마지막으로 잘 맞은 직업을 선택하면 앞으로 발전의 가능성이 다른 직업보다 많다. 자신의 좋아하는 분야에서 더 알고 싶고 다른 일보다 더 고심해서 좋은 결과도 받고 자심감이나 책임감이 높아질 수 있다. [[문단]] 우리 삶 속에서 치지하는 것 중 하나가 직업이니만큼 그 선택에 있어 신중을 기해야 할 것이다. 따라서 명확을 기준을 가지고 자신의 진정으로 원하는 직업을 선택해야 한다.	2
3000	[[문단]] 일반적으로 사람들은 경제적으로 여유가 있으면 다른 사람들보다 더 행복할 것이라고 생각한다. 그러나 반드시 그러한 것은 아니다. 굴지의 기업 총수라고 해서 특별히 더 행복해 보이지 않는 것만 보더라도 그 사실을 잘 알 수 있다. 경제적 여유가 정신적 안정과 만족을 가져오는 것은 아니다. [[문단]] 물론 행복해지려면 어느 정도의 경제적인 조건은 요구된다. 사람에게 필수적인 의식주가 해결되지 않은 상황에서는 행복의 크기가 경제력과 비례 관계에 있다고 볼 수도 있다. 그러나 의식주가 큰 문제가 되지 않는 요즈음 먹고 살 걱정 에서 놓여난 다음 잉여의 경제력을 어떻게 처리하느냐의 문제를 두고 고민할 필요가 있다. 배고픈 예술가가 행복할 것이라고 여기는 사람은 별로 없을 것이다. 그렇다고 해서 배만 부른 부자가 되기를 원하는 사람도 별로 없다. 결국 행복이란 안락한 생활과 스스로 만족하는 삶에서 느낄 수 있는 것이다. [[문단]] 행복해지기 위해서는 우리 자신이 스스로 행복하다고 느낄 수 있는 환경에서 생활하는 것이 중요하므로 그런 상황을 자주 만들려고 노력하는 자세가 필요하다. 언제 행복한지 누구와 있을 때 행복한지 그리고 무슨 일에서 행복함을 느끼는지를 잘 알게 된다면 그것이 그리 어려운 일은 아닐 것이다. 다시 말해서 약간의 여유가 생긴다면 그 여유를 언제 누구와 무엇을 하면서 쓸 것인가에 대해 가끔씩은 생각하면서 사는 것이 중요하다. 물론 그 여유를 누리는 것이 다른 사람의 행복을 방해하지는 않아야 할 것이다.	3
3001	[[문단]] 대부분 사람들이 경제적 여유가 있으면 꼭 행복할 수 있다고 생각한다. 그러나 사실은 경제적 여유와 행복 만족도가 꼭 비례한다고는 할 수 없다. 굴지의 기업 총수더라고 해도 행복 지수는 일반 사람보다 높다고 할 수 없다는 것을 알 수 있다고 볼 수 있다. [[문단]] 행복 만족도가 어느 정도로 경제적 조건이 필요하다. 의식주 이런 문제를 잘 해결하지 못하는 경우에는 경제적 여유는 어느 정도로 행복한 삶을 상징할 수 있지만 요즘에는 의식주는 대부분 사람에게 문제가 아니다. 배가 고픈 예술가가 되고 싶어하는 사람이 별로 없고 배만 부른 부자도 그렇게 좋은 선택이라고 할 수 없다. 그러므로 진정한 행복은 경제적 여유에 달려 있는 것이 아니라 우리 어떻게 사느냐에 관련이 있다. 즉 우리 생활에 대한 태도에서 숨어 있다. [[문단]] 행복 만족도를 높이기 위해 돈을 많이 버는 것보다는 어떻게 행복을 느낄 수 있는 생활 자세가 필요하다. 누구랑 생활한지, 어디서 어떻게 생활한지, 무엇을 한지를 자세하게 생각하는 후에 답을 찾을 수 있을 것이다. 평소에도 시간 여유가 있으면 행복하기 위하여 자주 사고하는 것도 중시해야 한다. 마음 속에서 생활 태도가 바꾼다면 무엇보다도 효험이 있을 것이다. 물론 자신의 행복을 거두더라도 다른 사람의 행복을 방해해서는 안 된다.	2
3002	[[문단]] 사람들은 다양한 경제 수준의 삶을 살고 있으며 그러한 삶에 대해 느끼는 각자의 만족도도 다양하다. 인도에 평균 경제 수준이 낮아서 대부분 사람들이 경제적 여유를 있지 않아도 행복하게 살수있거같다. 근데 우리가 보기에는 간난하 사람들일수도 있다. [[문단]] 저벌2세라는 단어 있다. 부자집에서 태어나는 아이란다. 경제적 여유 가득한 환경에서 자란 아이들이 좋은집에 못살고 좋은 차못타는 것은 만족하지 않고 행복하지 않은 삶인거 같다. 먹고 살만하는 환경에서 자란아이들은 먹고 살만하면 행복할거 같다. 바싼 옷이 못입어도 싸고 이쁜옷이 입을수있는 것만으로 매우 만족하다. 경제적 여유없는 집안에 살아온 아이들이 고기 한판으로만  하늘에 주신선물이다는 생각 들지 않을까 싶다. 내 생각은 경제적 조건 과 행복 만족도의 관계는 자라는 환경에 따라 다르다. [[문단]] 그래도 사람이란게 모두 욕심이 있는 거같다. 더 좋은것들, 더 많을것들 가지고싶다는 마음이 사람마다 다 있을것이다. 행복 만족도를 높이기 위해 긍정적인 마음 과 낙관적인 태고를 가지고 살아가야 한다. 자신이가지고 있는 모든 것들 소중하게 생각하면서 아끼고 만족하는게 행복이다. 남것들 욕심내지말고 부러워하지말고 자신이 가진것들은 최고이라고 생각해서 열심히 살아가야한다.	2
3003	[[문단]] 사회와 경제의 발전에 따라서 사람의 생활수준이 높아진 통시에 빈부차별도 심해진다. 사람들은 다양한 경제 수준의 삶을 살면서 그러한 삶에 대해 느끼는 각자의 만족도도 다양한다. 그런데 경제적 여유가 있으면 사람들이 행복을 느낄 수 있을까? [[문단]] 우선 사람들은 행복한 삶에 대한 표준이 다른다. 물질적인 여유가 있는 것은 행복이라고 생각하는 사람도 있지만 지금 먹고 사는 것에 대해 걱정하는 사람이 거의 없다. 대부분 사람들이 건강과 가족들과 함께 편범한 사활을 하는 것에서 행복을 느낄 수 있다. 경제적 여유가 있어도 꼭 행복할 수 있는 것이 아니다. 돈으로 살 수 없는 것도 많다. 건강, 시간, 친정등 얼마나 많은 돈도 살 수 없다. 부자이어서도 혼자 쓸쓸하게 사는 경우가 있다. 보통가정에서 가족들이 즐겁게 지낼 수 있다. 그래서 경제적 여유와 행복 만족도가 꼭 비례한다고는 할 수 없다. [[문단]] 우리는 행복 만족도를 높이기 위해 노력하게 살아야 한다. 돈을 벌 뿐더러 자기의 꿈을 이루기 위해 열심히 공부하고 일한다. 인간관계를 잘 만들고 부모님한테 효도를 줘서 친청과 우청중에서 행복을 얻는다. 우리의 인생에서 경제적인 것밖에 행복할 수 있기 위한 노력하는 것도 많다. 진정한 하고 싶은 일을 통해 행복 만족도를 높일 수 있다.	3
3004	[[문단]] 사회의 발전과 함께 사람들의 생활 수준이 좀좀 늘고 있다. 그래서 사람들은 생각하는 행복한 삶이 다양하다. 돈을 없은 사람들은 돈을 많으면 행복한 삶이라고 생각하며 가족 있은 사람들은 가족 관계 좋으면 행복한다고 생각한다. 사람들은 있는 상황에 따라서 생각하는 행복한 삶이 다르다. [[문단]] 사실 많은 사람들은 경제적 조건 과 행복 만족도의 관계는 밀절한다고 생각하다. 근데 돈을 많으면 꼭 행복한 삶이 있을까?결과는 아닌다. 돈을 많은 사람들은 큰 집을 쌀 수 있고 여행도 많이 갈 수 있다. 이런 생활은 행복한 삶이라고 생각하는 사람이 많다. 그러나 만약 사람들의 건강은 문제가 생기면, 가족 관계가 안 좋으면, 돈을 많더라도 행복 만족도가 높아지 않다. 돈은 건강한 몸을 쌀 수 없고 조화한 가족 관계도 쌀 수 없기 때문인다. 경제적 조건과 행복 만족도의 관계는 상관없다고 생각한다. [[문단]] 그래서 행복 만족도를 높이지 위해 어떠한 노력이 할요한가?먼저 건강한 몸이 위해서 운동을 자주 해야 한다. 건강한 몸이 있으면 원하는 일과목표를 원성할 수 있다. 그러고 다양한 취미를 발건해야 한다. 다양한 취미를 있어서 다양한 생활을 경험할 수 있다. 또한 행복한 가족 관계를 노력해야 한다. 좋은 가족 관계와 행복한 삶의 관계가 높기 때문인다. 가족의 관심과 사람있으며 행복한 삶에 대해 도움이 될 것으로 중요하다.	2
3005	[[문단]] 당신의 머릿속에서 한 스치는 순간에 행복이 무엇인지를 궁금해 본 적이 있는가?행복이야말로 경제적 여유가 있다는 대답하는 사람의 수가 적지 않다. 실제로 그 답이 온바른 답이 아니다. 내 생각에는 행복이란 맛있는 음식을 먹을 때나 좋아하는 노래를 들을 때나 다른 사람에게서 웃음을 받을 때를 일컫는다. 그리고 나의 행복이 가족과 같이 저녁을 식사하는 것이다. 경제적 조건과 행복 만족도의 관계에 대한 조사를 실시하였다. 결과는 다음과 같다. 경제적 여유가 3~4역원이 있는 사람들의 만족이 100% 중에 20.9%로 나타났다. 반면에 1억원 정도 있는 사람들의 행복 만족도가 30% 이상이었다. 비교하면 확실히 돈이 많는데도 행복하지 않는 것을 알 수 있었다. 즉 경제적 여유가 있는 것이 행복 만족도가 높는 듯이 아니다. 다른 조사 결과에 따르면 행복한 나라들이 낮은 GDP가 있는 나라이다. 인도 사람들이 GDP가 너무 낮지만 편안한 삶을 지내고 있다. 여유시간에 인도 사람들이 강가에서 모아서 얘기하고 음식을 먹기가 일쑤이다. 반면에 일본 사람들이 수입이 너무 많는데 출퇴근시간에 누구나 급하게 움직하고 힘든 얼굴을 볼 수 있다. [[문단]] 따라서 행복 만족도와 경제적 여유의 관계가 거의 없다고 판단할 수 있다. 행복 만족도를 높이기 위해서 당신은 좋아하는 일을 하고 돈을 뛰어따라가지 말다. 당신은 좋아하는 일을 하면 당신의 인생에 일을 안 하는 것과 같다는 말을 기억해야 한다.	2
3006	[[문단]] 사람들에게 행복한 삶이란 무엇냐고 묻으므로 돈, 명에, 지위등 답이 가장 많이 나온 것 같다. 하지만 돈이나 명예, 지위 다 있으면 진찌 행복할까?대기업 회장들이 반드시 행복할까? [[문단]] 사람들이 꿈을 이루기 위해 산다. 하지만 꿈을 이루면 부모님, 친구다 없으면 꿈을 이루는 행복한 느끼도 다른 사람에게 정할 수 없다. 돈이 있으면 부모님이나 친구들이 아프면 일이 있으면 쉽게 도와줄 수 있지만, 돈을 받기 위해 하루종일 일하고 부모님이나 친구에게 관심을 주는 시간도 없으면 큰 돈을 받기 전에 부모님과 친구랑 점점 머러질 수도 가능하고 지신의 몸도 건강하지 않은 것 같다. 그러므로 이 세상에 건강, 가족, 친구는 무엇보다 더 중요한 존재이다. 돈, 명에, 지위는 그렇게 필요하는 것이 아니고 부모님이나 친구들이 필요할 때 도와줄 수 있게끔 돈의 벌리면 되다고 생각하다. [[문단]] 행복 만족도를 높이기 위해 필요한 노력은 첫째, 시간이 가능하면 부모님을 많이 뵙고, 부모님들이 함께 가족 여행을 할 수 있으면 더 좋지만 아니면 도 괜찮다. 부모님은 자여의 얼굴만 보면도 만족하다. 둘째, 친구들이 고민을 서러 해결해 주면 좋다. 셋째, 건강을 위해 운동은 필요한다. 마지막으로 자신의 취미를 찾아보면 좋다. [[문단]] 인생의 의미는 행복한 삶, 행복한 삶은 의미는 가족, 친구랑 건강하게 살고 자신의 꿈을 이루다는 말이다.	2
3007	[[문단]] 현사 사회를 발전하면서 사람들은 삶에게 점차 요구가 많아졌다. 그러므로 일반적인 사람들이 경제적 여유가 있으면 다른 사람 더 행복할 수 있는다꼬 생각했다. 그렇지만 큰 기업의 사잠님은 경제력있으며 꼭 행복한 일이 아니다. 경제적으로 여유가 우리 정신의 만족하는 것을 가져오지 않는다. [[문단]] 경제적으로 여유를 살펴보면 다음과 같이 생각했다. 물론 경제적으로 여유가 없으면 의식주가 해결할 수 없는다. 그러나 우리 지금 사회가 점차 발달해서 의식주가 문제가 없어졌다. 지금은 '먹고 살 걱정'에서 놓어나야 하며 남은 경제력이 어떻게 처리하는 문제를 두고 고민해야 한다. 예를 들어서 고픈 예출가가 되고 싶은 사람들이 거의 없는가 하면 배가 부른 부자만 되고 싶은 사람이라도 없다. 그러므로 우리 경제적으로 여유과 우리 자신의 만족한 삶에서 느낄 할 수 있는 것이다. 경제적으로 여유과 행복한 삶의 비례 관계가 있다. [[문단]] 이 문제에 대해서 효과적인 방번이 무엇인가? 우선 우리는 항상 언제 행복하느냐의 문제를 생가하는 데다가 우리 무엇을 하는 행복하다. 또한 우리 누구와 함게 같이 행복한 문제가 생각하면 어떻게 방법을 통해서 행복할 수 있는 것을 알 수 있는다. [[문단]] 앞으로 우리 행복한 생활하는 목적으로 계속 끊임없이 노력해야 하는다.	0
3008	[[문단]] 일반적으로 사람들은 텔레비점이나 휴대폰에서 돈이 많이 있는 연예인과 성공한 사람을 보면 경제적 여유와 행복 만족도가 직접적인 관계이라고 생각한다. 돈이 많아질 수록 더 행복할 수 있는 법이다. 그러나 이것은 우리 행복하게 살 수 있는 방법의 유일한 답안이까? [[문단]] 사람들은 다양한 경제 수준의 삶을 살고 있으며 그러한 삶에 대해 느끼는 각자의 행복 만족도도 다양한다. 그러므로 우리는 그 부자들이 부귀영화의 모습만 보일 수 있는 건마는 그 사람의 행복 만족도를 알 수 없다. 부자들이 자기의 기업, 명예에 위해서 매일 매일도 고통을 견디고 심지어 즐기는 시간이 없을지도 모른다. 반면에 일부분 사람들은 짭짤한 월급을 받은 들 여유하게 살 수 있고 삶을 즐기고 있다. 그들은 자기의 세계에서 행복함을 느끼고 있다. 그래서 경제적 여유와 행복 만족도가 반드시 직접적인 관계가 아리라 자기의 생각, 삶에 따라서 다양하게 된다. [[문단]] 그러므로 행복 만족도를 높이기 위해서 자기의 생각, 흥미등 다 잘 찾야 한다고 생각한다. 다른 사람의 성공을 볼 때 직투의 마음이 생기보다 자기는 지금 인생의 어떤 위치, 상태를 사고하면 더 좋다. 나의 경제적과 소비력이 직접적인 관계가 아닐 때 더 좋은 소비 계획을 세워야 한다. 무엇보다 자기는 제일 좋아하는 것을 찾아야 한다. 왜냐하면 이번생에 죽을 때까지 천국 나라에 갈 때 "나"밖에 없기 때문이다.	2
3009	[[문단]] 요즘 사회에서 치열한 화제는 경제와 만족도의 관련이다. 사람들은 다양한 경제 수준의 삶을 사며서 삶에 대해 느끼는 각각의 만족도도 다양하다. 청소년으로서 행복한 삶이란 공부를 잘할 수 있고 미래에 대해 되고 싶은 적업이 있는 것이다. 졸업하기 후의 대학교생과 대학원생로서 행복은 집장에서 빠르게 적응하고 집업은 잘하는 것이다. 부모들과 대부부 노인들은 가족들이 건강하고 돈이 위해서 집장에서 가다와다 힘들게 다니는 것이 필요하지 않다. [[문단]] 얼마나 꿈과 행복을 가지는데 경제는 기분 조건이다. 예를 들면, 한 사람 셰계 여행을 하고 싶다. 이 계획을 바로 이룰 수 있을까?안 된다. 우선 돈이 필요한다. 비행기 표, 호텔등은 돈이 없으면 예약도 못한다. 여자한테 매일 예쁘게 직장에서 다니는 것은 행복 만족도을 가질 수 있다. 그러면 화장품, 옷, 피부 관리 다 돈으로 쓰야 한다. 또한 경제적 여유가 있는 가족과 간남한 가족이 어느 더 행복할 까?당연히 경제적 여유가 있는 분이다. 간남한 가족은 매일 생활비, 집세등을 고민해서 더 행복해지야 한 생각이 없다. 그래서 경제적 조건은 행복 만족도의 기분이다. [[문단]] 행복 만족도를 높이기 위해 어떠한 노력이 필요한가?청소년으로서 공부를 잘하는 것이 우성이다. 직장인들한테 돈을 더 벌려면 전문적인 기술과 능력이 필요하다. 노인들은 향상지키는 마음이 무엇보다 더 중요한다고 생각한다.	1
3010	[[문단]] 다른 사람들은 경제 수준이나 처하는 환경이 달라서 생각하는 행복한 삶이 당연히 다르다. 그러나 여러 생각중에서 공동점이 있다. 바로 기쁨이다. 왜냐하면 기분이 좋아야 행복을 느낄 수 있기 때문이다. [[문단]] 많은 사람들은 간난한 사람보다 부자가 더 행복하는다고 생각한다. 사실은 경제적 조건과 행복 만족도 간에 관계가 있지만 크지 않다. 돈이 많으면 해결할 수 있는 문제가 당연히 많다. 그런데 돈으로 해결할 수 없는 문제도 있다. 또한 많은 돈을 벌기 위해서 잃은 물건도 많다. 근무에 시간이 많이 걸려서 가족들을 배려하는 시간이 적다. 이렇게 하면 가족 간에 갈등이 많이 날 것이다. 반면에 돈을 많이 벌지 않는데 가족들과 자주 이야기하고 놀어서 행복을 쉽게 느낄 수 있다. 또한 이세상에 있는 돈을 다 벌을 수 없다. 자기가 필요한 돈만 벌면 된다. [[문단]] 행복 만족도를 높이기 위해 제일 필요한 것은 가족에게서 주는 관심이다. 사람마다 기분 나쁜 경우가 있다. 이런 때 기족의 관심이 필요하다. 가족들이 같이 하면 어려운 문제를 쉽게 극복할 수 있다. 못 극복하면 포기해도 된다. 또한 행복 만족도를 높이려면 돈에 대한 중시도가 감소되어야 한다. 돈에 과도 중시하면 행복이 자신의 생활에서 나갈 것이다. 그러므로 행복하게 살기 위해 돈을 과도 중시하지 말고 가족을 많이 중시하기 바란다.	2
3011	[[문단]] 요즘은 우리 주변 사람들이 사회 발전에 따라서 변하는 것도 많아진다. 옛나에 사람들에 대해 행복은 밥을 충풍히 먹고 매월 받는 돈도 쓸 만한 의미이다. 그런데 지금은 사람들이 생활질이 점점 좋아지고 생황에 대해 만족도도 높아질 것이다. 그럼 지금은 사람들이 생각하는 행복한 삶이란 더대체 무엇인가? 제 생각은 사람들이 생각하는 행복한 삶이 먼저 돈이 많으면 많을수록 좋다. 왜냐하면 이제 경제적 조건이 없으면 다른 것이 생각하지 못한다. 다음으로 중요한 조건은 건강이다. 왜냐하면 만약에 한 사람이 세계 1위 부자이면 몸이 너무 나쁘고 돈이 많고 아무 소용도 없다. 미래 사람이 죽은 후 돈을 다른 세계에 가지지 못한다. 그래서 건강도 삶의 만족도의 필요한 점이다. 그럼 경제적 조건과 행복 만족도의 관계는 어떠한가? 현대 사회에서 돈이 없으면 무슨 일도 할 수 없다. 제 생각은 경제적 조건은 일 하기 전에 제일 필요한 조건이다. [[문단]] 우리 행복 만족도를 높이기 위해 어떠한 노력이 필요한가?먼저 우리 제일 필요한 것이 열심히 공부한다. 열심히 공부하면 우리 미래 졸업한 후에 회사를 찾는 경우이 도와 줄 수 있다. 그 후에 열심히 다니면서 건강도 심중해야 한다. 1년에 동이 체크해야 한다. 그 다음은 행복 만족도를 높일 수 있다.	0
3012	[[문단]] 사람들은 다양한 경제 수준의 삶을 살아서 삶에 대해 느끼는 각자의 만족도도 다양하다. 그러나 경제적 여유와 행복 만족도가 반드시 직접적인 관계가 없다. 사람들이 각자의 생활 황경과 사고 방식등 따라서 행복한 삶에게 이해가 다른다. 부분 사람들이 왕벽한 가정은 행복한 삶의 필수한 조건. 반면에 다른 사람이 왕벽한 가정이보다 돈과 면예가 더 중요하다. [[문단]] 나는 경제적 조건과 행복 만족도의 관계가 미절하지 않다고 생각한다. 경제적 여유한 사람들이 삶에 대해 만족도가 높지 못한 상황이 많다. 예를 들면, 사람들이 돈이 많 벌더라고 그 일이 흥미가 없다면 행복을 느낄 수 없다. 그러나 많은 사람들이 편한 생활을 선호하려면 돈과 면예가 행복 만족도와 관계가 없다고 생각한다. [[문단]] 행복 만족도를 높이기 위해서 우리는 어떠한 노력이 필요한가? 첫째, 자기 좋아한 생활 방식을 선택해서 타른 사람들의 영향을 피한다. 둘째, 아무리 자기의 최대의 노력을 지부한다.	0
